TIMESTAMP,RECORD,TAIR,RELH,SRAD,WSPD,WMAX,WDIR,RAIN,BATV,CHIL
2021-02-02 06:00:00,955.0,4.247,56.75,0.004,0.371,1.043,137.3,0.0,12.69,-998.0
2021-02-02 06:05:00,956.0,4.26,56.64,0.002,0.312,0.631,117.4,0.0,12.69,-998.0
2021-02-02 06:10:00,957.0,4.409,55.86,0.004,0.32299999999999995,0.92,120.8,0.0,12.74,-998.0
2021-02-02 06:15:00,958.0,4.578,55.14,0.003,0.349,0.9990000000000001,154.5,0.0,12.68,-998.0
2021-02-02 06:20:00,959.0,4.595,55.06,0.002,0.52,1.069,167.8,0.0,12.67,-998.0
2021-02-02 06:25:00,960.0,4.59,55.1,0.005,0.377,1.0859999999999999,219.4,0.0,12.67,-998.0
2021-02-02 06:30:00,961.0,4.498,55.54,0.001,0.321,0.929,201.9,0.0,12.67,-998.0
2021-02-02 06:35:00,962.0,4.338,56.25,0.002,0.44299999999999995,1.227,197.1,0.0,12.67,-998.0
2021-02-02 06:40:00,963.0,4.168,56.9,0.003,0.305,0.754,149.7,0.0,12.67,-998.0
2021-02-02 06:45:00,964.0,4.013999999999999,57.57,0.004,0.27899999999999997,0.9990000000000001,169.6,0.0,12.67,-998.0
2021-02-02 06:50:00,965.0,3.906,58.09,0.005,0.488,1.034,205.7,0.0,12.66,4.799687677354382
2021-02-02 06:55:00,966.0,3.8560000000000003,58.39,0.003,0.431,1.113,124.1,0.0,12.66,4.9588303889006236
2021-02-02 07:00:00,967.0,3.7680000000000002,58.82,0.001,0.363,1.078,138.9,0.0,12.66,-998.0
2021-02-02 07:05:00,968.0,3.7489999999999997,58.93,0.005,0.423,0.9990000000000001,128.9,0.0,12.65,4.878553251670421
2021-02-02 07:10:00,969.0,3.864,58.54,0.003,0.36200000000000004,1.0859999999999999,104.2,0.0,12.66,-998.0
2021-02-02 07:15:00,970.0,3.965,58.29,0.004,0.33799999999999997,1.016,157.6,0.0,12.65,-998.0
2021-02-02 07:20:00,971.0,3.998,58.28,0.002,0.513,1.095,208.3,0.0,12.65,4.810846293393808
2021-02-02 07:25:00,972.0,3.904,58.66,0.002,0.429,1.235,156.5,0.0,12.65,-998.0
2021-02-02 07:30:00,973.0,3.865,58.8,0.004,0.41200000000000003,1.244,159.1,0.0,12.72,-998.0
2021-02-02 07:35:00,974.0,3.9130000000000003,58.73,0.005,0.47100000000000003,1.244,143.4,0.0,12.64,4.867860338811775
2021-02-02 07:40:00,975.0,4.022,58.46,0.002,0.376,1.139,136.2,0.0,12.64,-998.0
2021-02-02 07:45:00,976.0,-8.122,58.3,0.001,0.502,1.253,143.3,0.0,12.64,-7.967196089056662
2021-02-02 07:50:00,977.0,4.086,58.72,0.002,0.535,1.4280000000000002,211.7,0.0,12.63,4.831524692867852
2021-02-02 07:55:00,978.0,3.923,59.54,0.005,0.431,1.095,230.3,0.0,12.63,-998.0
2021-02-02 08:00:00,979.0,3.819,60.14,0.004,0.537,1.2790000000000001,193.1,0.0,12.63,4.54147681439456
2021-02-02 08:05:00,980.0,3.7510000000000003,60.6,0.003,0.317,0.657,221.5,0.0,12.63,-998.0
2021-02-02 08:10:00,981.0,3.6689999999999996,61.27,0.005,0.38299999999999995,1.2790000000000001,125.7,0.0,12.63,4.9621342940448745
2021-02-02 08:15:00,982.0,3.775,61.23,0.004,0.48200000000000004,1.419,255.8,0.0,12.62,4.6827948934017485
2021-02-02 08:20:00,983.0,3.9760000000000004,60.66,0.004,0.47700000000000004,1.262,186.7,0.0,12.62,4.912590738163296
2021-02-02 08:25:00,984.0,4.221,59.54,0.004,0.531,1.148,83.3,0.0,12.62,4.9877956571223265
2021-02-02 08:30:00,985.0,4.2860000000000005,59.31,0.002,0.59,1.6119999999999999,175.9,0.254,12.62,4.874416287428515
2021-02-02 08:35:00,986.0,4.22,59.54,0.003,0.486,1.183,232.0,0.762,12.61,-998.0
2021-02-02 08:40:00,987.0,4.205,59.53,0.002,0.545,1.192,225.1,0.762,12.61,4.925907920024974
2021-02-02 08:45:00,988.0,4.289,59.09,0.003,0.452,1.358,105.9,1.778,12.61,-998.0
2021-02-02 08:50:00,989.0,4.3580000000000005,58.82,0.003,0.408,1.1740000000000002,148.1,0.762,12.69,-998.0
2021-02-02 08:55:00,990.0,4.374,58.76,0.002,0.373,0.9990000000000001,195.5,0.254,12.61,-998.0
2021-02-02 09:00:00,991.0,4.385,58.7,0.002,0.396,1.297,210.3,0.0,12.58,-998.0
2021-02-02 09:05:00,992.0,4.381,58.64,0.002,0.33399999999999996,0.973,250.6,0.0,12.6,-998.0
2021-02-02 09:10:00,993.0,4.312,58.92,0.002,0.373,1.078,165.2,0.0,12.6,-998.0
2021-02-02 09:15:00,994.0,4.211,59.42,0.004,0.423,1.157,121.2,0.0,12.6,-998.0
2021-02-02 09:20:00,995.0,4.164,59.79,0.001,0.326,0.92,113.3,0.0,12.59,-998.0
2021-02-02 09:25:00,996.0,4.09,60.26,0.002,0.359,0.894,78.74,0.0,12.59,-998.0
2021-02-02 09:30:00,997.0,4.038,60.55,0.005,0.289,0.8240000000000001,157.1,0.0,12.59,-998.0
2021-02-02 09:35:00,998.0,4.018,60.71,0.003,0.336,0.841,173.3,0.0,12.58,-998.0
2021-02-02 09:40:00,999.0,3.952,61.04,0.003,0.34600000000000003,1.016,148.2,0.0,12.58,-998.0
2021-02-02 09:45:00,1000.0,3.909,61.37,0.003,0.332,0.6829999999999999,136.2,0.0,12.58,-998.0
2021-02-02 09:50:00,1001.0,3.7939999999999996,62.01,0.005,0.344,0.841,152.6,0.0,12.58,-998.0
2021-02-02 09:55:00,1002.0,3.667,62.75,0.004,0.303,0.938,233.4,0.0,12.58,-998.0
2021-02-02 10:00:00,1003.0,3.576,63.18,0.003,0.332,0.8590000000000001,224.2,0.0,12.58,-998.0
2021-02-02 10:05:00,1004.0,3.4960000000000004,63.54,0.004,0.361,0.894,218.4,0.0,12.58,4.881415333024669
2021-02-02 10:10:00,1005.0,3.44,63.75,0.004,0.466,1.1740000000000002,186.2,0.0,12.63,4.388389556267689
2021-02-02 10:15:00,1006.0,3.432,63.79,0.002,0.418,0.9109999999999999,179.5,0.0,12.57,4.567447538824944
2021-02-02 10:20:00,1007.0,3.424,63.85,0.004,0.309,0.815,129.5,0.0,12.57,-998.0
2021-02-02 10:25:00,1008.0,3.418,63.93,0.004,0.325,0.8320000000000001,110.6,0.0,12.57,4.974760639386795
2021-02-02 10:30:00,1009.0,3.425,63.99,0.004,0.341,1.2790000000000001,131.4,0.0,12.57,4.902710744374178
2021-02-02 10:35:00,1010.0,3.429,64.01,0.003,0.303,0.718,102.4,0.0,12.57,-998.0
2021-02-02 10:40:00,1011.0,3.48,63.83,0.003,0.337,1.016,150.5,0.0,12.56,4.978899539902953
2021-02-02 10:45:00,1012.0,3.5180000000000002,63.71,0.003,0.42700000000000005,1.218,189.4,0.0,12.56,4.620941044056819
2021-02-02 10:50:00,1013.0,3.495,63.8,0.003,0.575,1.227,219.8,0.0,12.56,4.075317583476183
2021-02-02 10:55:00,1014.0,3.407,64.2,0.003,0.47100000000000003,1.27,237.7,0.0,12.55,4.335065395015698
2021-02-02 11:00:00,1015.0,3.2910000000000004,64.69,0.004,0.5329999999999999,1.235,184.1,0.0,12.56,3.994058270428783
2021-02-02 11:05:00,1016.0,3.275,64.77,0.002,0.528,1.2790000000000001,196.4,0.0,12.55,3.9939175331872914
2021-02-02 11:10:00,1017.0,3.238,65.08,0.005,0.38299999999999995,0.9640000000000001,229.4,0.0,12.55,4.514363857763599
2021-02-02 11:15:00,1018.0,3.161,65.5,0.003,0.33399999999999996,0.929,188.4,0.0,12.55,4.665103232029322
2021-02-02 11:20:00,1019.0,3.158,65.55,0.003,0.375,0.78,255.8,0.0,12.55,4.46716489027739
2021-02-02 11:25:00,1020.0,3.159,65.69,0.003,0.305,0.789,193.5,0.0,12.55,4.813382900595184
2021-02-02 11:30:00,1021.0,3.1060000000000003,66.02,0.005,0.408,0.8240000000000001,195.0,0.0,12.54,4.268697718211246
2021-02-02 11:35:00,1022.0,3.035,66.31,0.003,0.299,0.762,226.3,0.0,12.54,4.7191637135081175
2021-02-02 11:40:00,1023.0,3.0469999999999997,66.37,0.003,0.146,0.42100000000000004,144.3,0.0,12.54,-998.0
2021-02-02 11:45:00,1024.0,3.031,66.86,0.004,0.257,0.534,101.9,0.0,12.54,4.961259508879904
2021-02-02 11:50:00,1025.0,3.096,66.6,0.005,0.34299999999999997,0.5870000000000001,99.6,0.0,12.54,4.55362662788453
2021-02-02 11:55:00,1026.0,3.2119999999999997,66.3,0.006999999999999999,0.195,0.718,107.5,0.0,12.54,-998.0
2021-02-02 12:00:00,1027.0,3.2510000000000003,65.87,0.016,0.142,0.561,197.0,0.0,12.54,-998.0
2021-02-02 12:05:00,1028.0,3.389,65.04,0.035,0.21899999999999997,0.561,278.5,0.0,12.54,-998.0
2021-02-02 12:10:00,1029.0,3.4610000000000003,64.63,0.111,0.297,0.797,246.2,0.0,12.53,-998.0
2021-02-02 12:15:00,1030.0,3.465,64.54,0.44,0.44,1.043,227.2,0.0,12.53,4.513984484400393
2021-02-02 12:20:00,1031.0,3.4019999999999997,64.9,1.067,0.41600000000000004,1.165,200.5,0.0,12.53,4.544310333042811
2021-02-02 12:25:00,1032.0,3.304,65.41,2.084,0.442,1.043,196.5,0.0,12.53,4.337351330603098
2021-02-02 12:30:00,1033.0,3.16,66.15,3.46,0.515,1.06,206.5,0.0,12.53,3.9165448811289805
2021-02-02 12:35:00,1034.0,3.1069999999999998,66.34,5.88,0.605,1.3319999999999999,219.5,0.0,12.53,3.5682814655888317
2021-02-02 12:40:00,1035.0,3.108,66.24,10.8,0.747,1.525,204.4,0.0,12.54,3.1754032276525734
2021-02-02 12:45:00,1036.0,3.173,65.8,17.0,0.848,1.454,177.3,0.0,12.54,3.0031764604753812
2021-02-02 12:50:00,1037.0,3.208,65.69,24.68,0.748,1.63,193.0,0.0,12.45,3.2814705290646256
2021-02-02 12:55:00,1038.0,3.168,66.03,39.37,0.627,1.6030000000000002,205.7,0.0,12.57,3.567934017537745
2021-02-02 13:00:00,1039.0,3.222,65.86,35.44,0.621,1.314,207.1,0.0,12.56,3.643558409352135
2021-02-02 13:05:00,1040.0,3.324,65.22,38.86,0.652,1.393,223.4,0.0,12.56,3.663492089801616
2021-02-02 13:10:00,1041.0,3.362,65.04,44.66,0.611,1.288,218.1,0.0,12.57,3.8233175537666666
2021-02-02 13:15:00,1042.0,3.36,65.1,52.52,0.607,1.411,215.2,0.0,12.59,3.8331354158245547
2021-02-02 13:20:00,1043.0,3.372,65.08,57.55,0.449,1.113,205.0,0.0,12.6,4.381451472499451
2021-02-02 13:25:00,1044.0,3.372,65.3,67.1,0.517,1.358,200.5,0.0,12.62,4.134217518646883
2021-02-02 13:30:00,1045.0,3.4330000000000003,65.19,93.1,0.521,1.454,253.0,0.0,12.67,4.185202521607648
2021-02-02 13:35:00,1046.0,3.5469999999999997,64.85,128.2,0.34,0.85,114.2,0.0,12.79,-998.0
2021-02-02 13:40:00,1047.0,3.7880000000000003,64.08,201.4,0.368,0.8759999999999999,268.1,0.0,12.97,-998.0
2021-02-02 13:45:00,1048.0,4.02,63.54,123.4,0.41,0.955,195.5,0.0,12.86,-998.0
2021-02-02 13:50:00,1049.0,4.082,63.56,88.7,0.5479999999999999,1.227,215.8,0.0,12.79,4.785596537544745
2021-02-02 13:55:00,1050.0,4.1610000000000005,63.6,85.9,0.639,1.3319999999999999,203.7,0.0,12.77,4.599947997917966
2021-02-02 14:00:00,1051.0,4.2989999999999995,63.16,252.0,0.622,1.621,196.4,0.0,13.42,4.795776550533732
2021-02-02 14:05:00,1052.0,4.7139999999999995,61.99,362.5,0.547,1.183,214.6,0.0,13.52,-998.0
2021-02-02 14:10:00,1053.0,5.164,60.73,396.3,0.43200000000000005,-998.0,210.3,0.0,13.78,-998.0
2021-02-02 14:15:00,1054.0,5.535,59.48,446.4,0.698,1.349,219.3,0.0,13.94,-998.0
2021-02-02 14:20:00,1055.0,5.861000000000001,58.85,410.5,0.581,1.148,233.8,0.0,13.64,-998.0
2021-02-02 14:25:00,1056.0,6.14,57.37,405.2,0.593,1.577,233.6,0.0,13.74,-998.0
2021-02-02 14:30:00,1057.0,6.526,55.67,429.6,0.632,1.525,238.9,0.0,13.83,-998.0
2021-02-02 14:35:00,1058.0,6.773,55.25,367.0,0.523,1.709,228.1,0.0,13.93,-998.0
2021-02-02 14:40:00,1059.0,6.933,53.58,454.4,0.585,1.3840000000000001,164.3,0.0,13.84,-998.0
2021-02-02 14:45:00,1060.0,7.067,52.91,466.0,0.66,1.665,229.1,0.0,13.81,-998.0
2021-02-02 14:50:00,1061.0,7.407,51.92,499.5,0.381,0.981,258.0,0.0,13.81,-998.0
2021-02-02 14:55:00,1062.0,7.749,50.75,480.0,0.45799999999999996,1.227,302.2,0.0,13.78,-998.0
2021-02-02 15:00:00,1063.0,7.945,50.15,492.8,0.33799999999999997,1.13,262.8,0.0,13.78,-998.0
2021-02-02 15:05:00,1064.0,8.27,49.51,518.3,0.37,1.165,325.3,0.0,13.78,-998.0
2021-02-02 15:10:00,1065.0,8.46,49.3,519.6,0.447,0.902,243.9,0.0,13.78,-998.0
2021-02-02 15:15:00,1066.0,8.66,48.21,517.2,0.469,1.165,267.3,0.0,13.79,-998.0
2021-02-02 15:20:00,1067.0,8.81,47.48,553.0,0.584,1.84,228.2,0.0,13.76,-998.0
2021-02-02 15:25:00,1068.0,9.15,47.2,525.4,0.522,1.244,251.9,0.0,13.76,-998.0
2021-02-02 15:30:00,1069.0,9.36,44.85,566.6,0.762,1.8219999999999998,207.0,0.0,13.66,-998.0
2021-02-02 15:35:00,1070.0,9.61,45.21,576.9,0.565,1.419,302.0,0.0,13.73,-998.0
2021-02-02 15:40:00,1071.0,9.73,43.44,587.4,0.861,1.849,218.3,0.0,13.73,-998.0
2021-02-02 15:45:00,1072.0,9.87,42.62,599.0,0.9590000000000001,1.875,213.8,0.0,13.7,-998.0
2021-02-02 15:50:00,1073.0,9.95,42.51,609.5,0.619,2.077,211.0,0.0,13.7,-998.0
2021-02-02 15:55:00,1074.0,10.26,41.87,618.6,0.706,1.6469999999999998,221.6,0.0,13.7,-998.0
2021-02-02 16:00:00,1075.0,10.12,41.56,627.2,1.193,2.3480000000000003,215.9,0.0,13.73,-998.0
2021-02-02 16:05:00,1076.0,10.1,41.4,634.8,0.925,2.015,227.1,0.0,13.73,-998.0
2021-02-02 16:10:00,1077.0,10.34,41.48,641.5,0.639,1.936,220.0,0.0,13.73,-998.0
2021-02-02 16:15:00,1078.0,10.76,39.79,649.6,0.6609999999999999,1.875,225.9,0.0,13.73,-998.0
2021-02-02 16:20:00,1079.0,10.78,39.75,657.0,0.799,1.682,224.4,0.0,13.73,-998.0
2021-02-02 16:25:00,1080.0,11.01,39.83,654.9,0.524,1.227,253.1,0.0,13.73,-998.0
2021-02-02 16:30:00,1081.0,11.24,38.96,667.3,0.588,1.56,294.4,0.0,13.7,-998.0
2021-02-02 16:35:00,1082.0,11.25,39.02,673.1,0.484,1.209,321.8,0.0,13.7,-998.0
2021-02-02 16:40:00,1083.0,11.52,38.61,678.4,0.624,1.98,255.4,0.0,13.7,-998.0
2021-02-02 16:45:00,1084.0,11.71,38.09,683.5,0.68,1.63,235.7,0.0,13.7,-998.0
2021-02-02 16:50:00,1085.0,11.53,37.6,687.6,0.8009999999999999,1.831,219.1,0.0,13.62,-998.0
2021-02-02 16:55:00,1086.0,11.8,37.61,692.1,0.66,1.56,256.0,0.0,13.73,-998.0
2021-02-02 17:00:00,1087.0,11.8,37.08,695.4,0.685,1.63,226.5,0.0,13.74,-998.0
2021-02-02 17:05:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021-02-02 17:10:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021-02-02 17:15:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021-02-02 17:20:00,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2021-02-02 17:25:00,1092.0,12.48,36.17,710.2,0.607,1.4809999999999999,260.7,0.0,13.7,-998.0
2021-02-02 17:30:00,1093.0,12.32,36.63,708.8,0.622,1.621,296.6,0.0,13.71,-998.0
2021-02-02 17:35:00,1094.0,12.37,36.22,710.9,0.609,1.262,221.9,0.0,13.7,-998.0
2021-02-02 17:40:00,1095.0,12.65,36.26,710.8,0.534,1.735,290.5,0.0,13.68,-998.0
2021-02-02 17:45:00,1096.0,12.72,35.95,708.8,0.809,1.787,241.1,0.0,13.68,-998.0
2021-02-02 17:50:00,1097.0,12.64,35.95,707.8,0.774,1.8659999999999999,223.2,0.0,13.71,-998.0
2021-02-02 17:55:00,1098.0,12.84,35.96,707.4,0.685,1.709,247.9,0.0,13.71,-998.0
2021-02-02 18:00:00,1099.0,13.04,35.68,706.0,0.804,1.5859999999999999,215.6,0.0,13.71,-998.0
2021-02-02 18:05:00,1100.0,13.07,35.58,703.8,0.816,1.9709999999999999,219.7,0.0,13.71,-998.0
2021-02-02 18:10:00,1101.0,13.21,35.66,701.1,0.657,1.893,262.4,0.0,13.7,-998.0
2021-02-02 18:15:00,1102.0,13.31,35.22,699.3,0.8029999999999999,1.945,247.9,0.0,13.71,-998.0
2021-02-02 18:20:00,1103.0,13.36,34.99,696.8,0.937,1.7519999999999998,243.0,0.0,13.68,-998.0
2021-02-02 18:25:00,1104.0,13.28,35.09,693.7,0.866,1.8219999999999998,228.4,0.0,13.71,-998.0
2021-02-02 18:30:00,1105.0,13.55,35.18,687.1,0.508,1.235,232.3,0.0,13.68,-998.0
2021-02-02 18:35:00,1106.0,13.7,34.76,685.4,0.779,1.919,256.6,0.0,13.68,-998.0
2021-02-02 18:40:00,1107.0,13.6,34.83,669.2,0.7809999999999999,2.05,229.7,0.0,13.65,-998.0
2021-02-02 18:45:00,1108.0,13.75,35.0,656.6,0.611,1.419,239.2,0.0,13.65,-998.0
2021-02-02 18:50:00,1109.0,13.96,34.39,666.0,0.599,1.84,223.0,0.0,13.68,-998.0
2021-02-02 18:55:00,1110.0,14.2,34.11,666.1,0.547,1.297,254.2,0.0,13.68,-998.0
2021-02-02 19:00:00,1111.0,14.05,34.02,659.1,0.95,1.682,203.7,0.0,13.69,-998.0
2021-02-02 19:05:00,1112.0,13.94,34.21,652.0,0.731,1.919,244.6,0.0,13.66,-998.0
2021-02-02 19:10:00,1113.0,14.4,33.57,643.4,0.461,1.4280000000000002,292.2,0.0,13.63,-998.0
2021-02-02 19:15:00,1114.0,14.59,33.36,635.1,0.605,1.551,247.7,0.0,13.63,-998.0
2021-02-02 19:20:00,1115.0,14.62,33.11,626.9,0.728,2.085,246.5,0.0,13.63,-998.0
2021-02-02 19:25:00,1116.0,14.56,33.28,618.1,0.583,1.665,223.4,0.0,13.63,-998.0
2021-02-02 19:30:00,1117.0,14.57,33.26,609.0,0.474,1.7169999999999999,289.7,0.0,13.58,-998.0
2021-02-02 19:35:00,1118.0,14.7,32.78,599.3,0.501,1.454,273.3,0.0,13.66,-998.0
2021-02-02 19:40:00,1119.0,14.83,33.08,589.6,0.47100000000000003,1.227,312.2,0.0,13.66,-998.0
2021-02-02 19:45:00,1120.0,15.0,32.93,579.4,0.493,1.63,26.34,0.0,13.63,-998.0
